"State","Facility Name","Facility ID","Unit ID","Associated Stacks","Year","Program Code","EPA Region","NERC Region","County","County Code","FIPS Code","Source Category","Latitude","Longitude","Owner/Operator","SO2 Phase","NOx Phase","Unit Type","Primary Fuel Type","Secondary Fuel Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Commercial Operation Date","Operating Status","Max Hourly HI Rate (mmBtu/hr)","Associated Generators & Nameplate Capacity (MWe)"
"TX","Sandow Station",52071,"5A",,2018,"ARP, MATS",6,,"Milam County","TX331","331","Electric Utility",30.5681,-97.0614,"Sandow Power Company, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Circulating fluidized bed boiler","Coal","Diesel Oil","Dry Lime FGD,Fluidized Bed Limestone Injection","Selective Non-catalytic Reduction","Baghouse",,"2009-08-12","Operating (Retired 01/11/2018)",3113.6,"5 (661.5)"
"TX","Sandow Station",52071,"5B",,2018,"ARP, MATS",6,,"Milam County","TX331","331","Electric Utility",30.5681,-97.0614,"Sandow Power Company, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Circulating fluidized bed boiler","Coal","Diesel Oil","Dry Lime FGD,Fluidized Bed Limestone Injection","Selective Non-catalytic Reduction","Baghouse",,"2009-07-03","Operating (Retired 01/11/2018)",3160,"5 (661.5)"
"TX","Texas City Cogeneration",52088,"GT-A",,2018,"ARP, CSOSG2",6,,"Galveston County","TX167","167","Cogeneration",29.3787,-94.944,"Texas City Cogeneration, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Process Gas",,"Steam Injection",,,"1987-05-31","Operating",1765,"GEN1 (141), GEN2 (103)"
"TX","Texas City Cogeneration",52088,"GT-B",,2018,"ARP, CSOSG2",6,,"Galveston County","TX167","167","Cogeneration",29.3787,-94.944,"Texas City Cogeneration, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Process Gas",,"Dry Low NOx Burners",,,"1987-05-31","Operating",1765,"GEN3 (103), GEN1 (141)"
"TX","Texas City Cogeneration",52088,"GT-C",,2018,"ARP, CSOSG2",6,,"Galveston County","TX167","167","Cogeneration",29.3787,-94.944,"Texas City Cogeneration, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Process Gas",,"Dry Low NOx Burners",,,"1987-05-31","Operating",1765,"GEN1 (141), GEN4 (103)"
"TX","C. R. Wing Cogeneration Plant",52176,"1",,2018,"ARP, CSOSG2",6,"ERCOT","Howard County","TX227","227","Cogeneration",32.2722,-101.4222,"Power Resources Ltd. (Owner),Power Resources Ltd. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Steam Injection",,,"1987-07-20","Operating",1100,"GEN1 (77.5), GEN3 (75)"
"TX","C. R. Wing Cogeneration Plant",52176,"2",,2018,"ARP, CSOSG2",6,"ERCOT","Howard County","TX227","227","Cogeneration",32.2722,-101.4222,"Power Resources Ltd. (Owner),Power Resources Ltd. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Steam Injection",,,"1987-07-21","Operating",1100,"GEN2 (77.5), GEN3 (75)"
"TX","Oyster Creek Unit VIII",54676,"GT81",,2018,"CSOSG2",6,,"Brazoria County","TX039","039","Cogeneration",28.9801,-95.3421,"GE Energy Financial Services (Owner),Toyota Tsusho Corporation (Owner),IPA GDF Suez Plc (Owner),The Dow Chemical Company (Operator)",,,"Combined cycle",,,,,,,"1994-10-14","Operating",,"G84 (200), G81 (80)"
"TX","Oyster Creek Unit VIII",54676,"GT82",,2018,"CSOSG2",6,,"Brazoria County","TX039","039","Cogeneration",28.9801,-95.3421,"GE Energy Financial Services (Owner),Toyota Tsusho Corporation (Owner),IPA GDF Suez Plc (Owner),The Dow Chemical Company (Operator)",,,"Combined cycle",,,,,,,"1994-10-14","Operating",,"G82 (80), G84 (200)"
"TX","Oyster Creek Unit VIII",54676,"GT83",,2018,"CSOSG2",6,,"Brazoria County","TX039","039","Cogeneration",28.9801,-95.3421,"GE Energy Financial Services (Owner),Toyota Tsusho Corporation (Owner),IPA GDF Suez Plc (Owner),The Dow Chemical Company (Operator)",,,"Combined cycle",,,,,,,"1994-10-14","Operating",,"G84 (200), G83 (80)"
"TX","Port Neches",54748,"GT1",,2018,"CSOSG2",6,,"Jefferson County","TX245","245","Cogeneration",29.9541,-93.9419,"Air Liquide (Owner),Air Liquide (Operator)",,,"Combustion turbine",,,,,,,"1994-01-01","Operating",,"G1 (38)"
"TX","Johnson County Generation Facility",54817,"EAST",,2018,"ARP, CSOSG2",6,,"Johnson County","TX251","251","Electric Utility",32.3994,-97.4078,"Brazos Electric Power Cooperative, Inc. (Owner),Brazos Electric Power Cooperative, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"1996-08-19","Operating",2500,"GT-1 (154), ST-1 (104)"
"TX","Sweeny Cogeneration Facility",55015,"1","CP1",2018,"ARP, CSOSG2",6,"ERCOT","Brazoria County","TX039","039","Cogeneration",29.0728,-95.745,"Sweeny Cogeneration, LP (Owner),Phillips 66 Company (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Other Gas, Process Gas",,"Dry Low NOx Burners",,,"1997-08-01","Operating",2342,"GEN1 (115)"
"TX","Sweeny Cogeneration Facility",55015,"2","CP1",2018,"ARP, CSOSG2",6,"ERCOT","Brazoria County","TX039","039","Cogeneration",29.0728,-95.745,"Sweeny Cogeneration, LP (Owner),Phillips 66 Company (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Other Gas, Process Gas",,"Dry Low NOx Burners",,,"1997-08-01","Operating",2342,"GEN2 (115)"
"TX","Sweeny Cogeneration Facility",55015,"3","CP1",2018,"ARP, CSOSG2",6,"ERCOT","Brazoria County","TX039","039","Cogeneration",29.0728,-95.745,"Sweeny Cogeneration, LP (Owner),Phillips 66 Company (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Other Gas, Process Gas",,"Dry Low NOx Burners",,,"1997-08-01","Operating",2342,"GEN3 (115)"
"TX","Sweeny Cogeneration Facility",55015,"4","CP1",2018,"ARP, CSOSG2",6,"ERCOT","Brazoria County","TX039","039","Cogeneration",29.0728,-95.745,"Sweeny Cogeneration, LP (Owner),Phillips 66 Company (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Other Gas, Process Gas",,"Dry Low NOx Burners",,,"2000-12-01","Operating",2342,"GEN4 (115)"
"TX","Pasadena Power Plant",55047,"CG-1",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Cogeneration",29.7233,-95.1769,"Pasadena Cogeneration, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"1998-07-01","Operating",1850,"STG1 (85), CTG1 (175)"
"TX","Pasadena Power Plant",55047,"CG-2",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Cogeneration",29.7233,-95.1769,"Pasadena Cogeneration, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2000-07-01","Operating",1875,"CTG2 (185), STG2 (185)"
"TX","Pasadena Power Plant",55047,"CG-3",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Cogeneration",29.7233,-95.1769,"Pasadena Cogeneration, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2000-07-01","Operating",1900,"CTG3 (185), STG2 (185)"
"TX","Tenaska Frontier Generating Station",55062,"1",,2018,"ARP, CSOSG2",6,,"Grimes County","TX185","185","Electric Utility",30.5924,-95.9178,"Tenaska Frontier Partners, Ltd. (Owner),Tenaska Frontier Partners, Ltd. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners",,,"2000-05-11","Operating",2405,"GTG1 (183.2), STG1 (390.1)"
"TX","Tenaska Frontier Generating Station",55062,"2",,2018,"ARP, CSOSG2",6,,"Grimes County","TX185","185","Electric Utility",30.5924,-95.9178,"Tenaska Frontier Partners, Ltd. (Owner),Tenaska Frontier Partners, Ltd. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners",,,"2000-05-21","Operating",2405,"GTG2 (183.2), STG1 (390.1)"
"TX","Tenaska Frontier Generating Station",55062,"3",,2018,"ARP, CSOSG2",6,,"Grimes County","TX185","185","Electric Utility",30.5924,-95.9178,"Tenaska Frontier Partners, Ltd. (Owner),Tenaska Frontier Partners, Ltd. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners",,,"2000-05-21","Operating",2405,"STG1 (390.1), GTG3 (183.2)"
"TX","Blackhawk Station",55064,"001",,2018,"ARP, CSOSG2",6,,"Hutchinson County","TX233","233","Cogeneration",35.6957,-101.36,"Borger Energy Associates, LP (Owner),Borger Energy Associates, LP (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Process Gas",,"Selective Catalytic Reduction,Dry Low NOx Burners",,,"1998-08-21","Operating",2002,"UNT1 (126.9)"
"TX","Blackhawk Station",55064,"002",,2018,"ARP, CSOSG2",6,,"Hutchinson County","TX233","233","Cogeneration",35.6957,-101.36,"Borger Energy Associates, LP (Owner),Borger Energy Associates, LP (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Process Gas",,"Selective Catalytic Reduction,Dry Low NOx Burners",,,"1998-08-24","Operating",2002,"UNT2 (126.9), UNT2B (117)"
"TX","Mustang Station",55065,"1",,2018,"ARP, CSOSG2",6,,"Yoakum County","TX501","501","Electric Utility",32.9728,-102.7417,"Golden Spread Electric Cooperative, Inc. (Owner),Golden Spread Electric Cooperative, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"1999-04-07","Operating",1920,"GEN3 (172.6), GEN1 (174.2)"
"TX","Mustang Station",55065,"2",,2018,"ARP, CSOSG2",6,,"Yoakum County","TX501","501","Electric Utility",32.9728,-102.7417,"Golden Spread Electric Cooperative, Inc. (Owner),Golden Spread Electric Cooperative, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"1999-05-03","Operating",1920,"GEN3 (172.6), GEN2 (174.2)"
"TX","Gregory Power Facility",55086,"101",,2018,"ARP, CSOSG2",6,,"San Patricio County","TX409","409","Cogeneration",27.8881,-97.2572,"Gregory Power Partners LLC (Owner),Gregory Power Partners LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2000-01-15","Operating",2378.1,"STG (100), GT1A (168)"
"TX","Gregory Power Facility",55086,"102",,2018,"ARP, CSOSG2",6,,"San Patricio County","TX409","409","Cogeneration",27.8881,-97.2572,"Gregory Power Partners LLC (Owner),Gregory Power Partners LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2000-01-15","Operating",2318.5,"STG (100), GT1B (168)"
"TX","Midlothian Energy",55091,"STK1",,2018,"ARP, CSOSG2",6,"ERCOT","Ellis County","TX139","139","Electric Utility",32.4302,-97.0537,"Midlothian Energy, LLC (Owner),Midlothian Energy, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners,Water Injection,Selective Catalytic Reduction",,,"2000-05-16","Operating",2140,"STK1 (289)"
"TX","Midlothian Energy",55091,"STK2",,2018,"ARP, CSOSG2",6,"ERCOT","Ellis County","TX139","139","Electric Utility",32.4302,-97.0537,"Midlothian Energy, LLC (Owner),Midlothian Energy, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners,Water Injection,Selective Catalytic Reduction",,,"2000-05-25","Operating",2140,"STK2 (289)"
"TX","Midlothian Energy",55091,"STK3",,2018,"ARP, CSOSG2",6,"ERCOT","Ellis County","TX139","139","Electric Utility",32.4302,-97.0537,"Midlothian Energy, LLC (Owner),Midlothian Energy, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners,Water Injection,Selective Catalytic Reduction",,,"2000-07-28","Operating",2140,"STK3 (289)"
"TX","Midlothian Energy",55091,"STK4",,2018,"ARP, CSOSG2",6,"ERCOT","Ellis County","TX139","139","Electric Utility",32.4302,-97.0537,"Midlothian Energy, LLC (Owner),Midlothian Energy, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2000-09-12","Operating",2140,"STK4 (289)"
"TX","Midlothian Energy",55091,"STK5",,2018,"ARP, CSOSG2",6,"ERCOT","Ellis County","TX139","139","Electric Utility",32.4302,-97.0537,"Midlothian Energy, LLC (Owner),Midlothian Energy, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2001-08-07","Operating",2520,"STK5 (289)"
"TX","Midlothian Energy",55091,"STK6",,2018,"ARP, CSOSG2",6,"ERCOT","Ellis County","TX139","139","Electric Utility",32.4302,-97.0537,"Midlothian Energy, LLC (Owner),Midlothian Energy, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2001-09-18","Operating",2520,"STK6 (289)"
"TX","Lamar Power Plant",55097,"1",,2018,"ARP, CSOSG2",6,,"Lamar County","TX277","277","Electric Utility",33.6314,-95.589,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2000-05-01","Operating",2116,"CTG1 (171.7), STG1 (202)"
"TX","Lamar Power Plant",55097,"2",,2018,"ARP, CSOSG2",6,,"Lamar County","TX277","277","Electric Utility",33.6314,-95.589,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2000-05-01","Operating",2116,"CTG2 (171.7), STG1 (202)"
"TX","Lamar Power Plant",55097,"3",,2018,"ARP, CSOSG2",6,,"Lamar County","TX277","277","Electric Utility",33.6314,-95.589,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2000-12-01","Operating",2116,"STG2 (202), CTG3 (171.7)"
"TX","Lamar Power Plant",55097,"4",,2018,"ARP, CSOSG2",6,,"Lamar County","TX277","277","Electric Utility",33.6314,-95.589,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2000-12-01","Operating",2116,"STG2 (202), CTG4 (171.7)"
"TX","Frontera Generation Facility",55098,"1",,2018,"ARP, CSOSG2",6,,"Hidalgo County","TX215","215","Electric Utility",26.208,-98.3992,"Frontera Generation, LP (Owner),NAES Corporation (Operator) (Ended Mar 23, 2018),Frontera Generation, LP (Operator) (Started Mar 23, 2018)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"1999-07-03","Operating",1860,"GEN1 (172), GEN3 (185)"
"TX","Frontera Generation Facility",55098,"2",,2018,"ARP, CSOSG2",6,,"Hidalgo County","TX215","215","Electric Utility",26.208,-98.3992,"Frontera Generation, LP (Owner),NAES Corporation (Operator) (Ended Mar 23, 2018),Frontera Generation, LP (Operator) (Started Mar 23, 2018)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"1999-07-28","Operating",1860,"GEN2 (172), GEN3 (185)"
"TX","Sabine Cogeneration Facility",55104,"SAB-1",,2018,"ARP, CSOSG2",6,,"Orange County","TX361","361","Cogeneration",30.0444,-93.7716,"Sabine Cogeneration, LP (Owner),Sabine Cogeneration, LP (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"1999-11-30","Operating",859,"CTG1 (37.2), STG (27)"
"TX","Sabine Cogeneration Facility",55104,"SAB-2",,2018,"ARP, CSOSG2",6,,"Orange County","TX361","361","Cogeneration",30.0444,-93.7716,"Sabine Cogeneration, LP (Owner),Sabine Cogeneration, LP (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2000-01-06","Operating",859,"CTG2 (37.2), STG (27)"
"TX","SRO Cogen Limited Partnership",55120,"CTG-1",,2018,"ARP, CSOSG2",6,,"Orange County","TX361","361","Cogeneration",30.0561,-93.7539,"E I DuPont de Nemours & Company (Owner),E I DuPont de Nemours & Company (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Process Gas",,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2001-07-18","Operating",2250,"ST1A (145), GT1A (184.5)"
"TX","SRO Cogen Limited Partnership",55120,"CTG-2",,2018,"ARP, CSOSG2",6,,"Orange County","TX361","361","Cogeneration",30.0561,-93.7539,"E I DuPont de Nemours & Company (Owner),E I DuPont de Nemours & Company (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Process Gas",,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2001-08-11","Operating",2170,"ST1A (145), GT1B (184.5)"
"TX","NAFTA Region Olefins Complex",55122,"N-20A",,2018,"CSOSG2",6,,"Jefferson County","TX245","245","Cogeneration",29.9631,-93.8867,,,,"Combustion turbine",,,,,,,"2001-09-01","Operating",,"UN1 (41.6)"
"TX","NAFTA Region Olefins Complex",55122,"N-20B",,2018,"CSOSG2",6,,"Jefferson County","TX245","245","Cogeneration",29.9631,-93.8867,,,,"Combustion turbine",,,,,,,"2001-09-01","Operating",,"UN2 (41.6)"
"TX","Magic Valley Generating Station",55123,"CTG-1",,2018,"ARP, CSOSG2",6,,"Hidalgo County","TX215","215","Electric Utility",26.3403,-98.19,"Calpine Construction Finance Company, L.P. (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-07-29","Operating",2600,"CTG1 (267), STG (267)"
"TX","Magic Valley Generating Station",55123,"CTG-2",,2018,"ARP, CSOSG2",6,,"Hidalgo County","TX215","215","Electric Utility",26.3403,-98.19,"Calpine Construction Finance Company, L.P. (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-07-25","Operating",2600,"CTG2 (267), STG (267)"
"TX","Tenaska Gateway Generating Station",55132,"OGTDB1",,2018,"ARP, CSOSG2",6,,"Rusk County","TX401","401","Electric Utility",32.0164,-94.6189,"Tenaska Gateway Partners, Ltd. (Owner),Tenaska Gateway Partners, Ltd. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners",,,"2001-04-10","Operating",2405,"GTG1 (183.2), STG1 (390)"
"TX","Tenaska Gateway Generating Station",55132,"OGTDB2",,2018,"ARP, CSOSG2",6,,"Rusk County","TX401","401","Electric Utility",32.0164,-94.6189,"Tenaska Gateway Partners, Ltd. (Owner),Tenaska Gateway Partners, Ltd. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners",,,"2001-04-22","Operating",2405,"STG1 (390), GTG2 (183.2)"
"TX","Tenaska Gateway Generating Station",55132,"OGTDB3",,2018,"ARP, CSOSG2",6,,"Rusk County","TX401","401","Electric Utility",32.0164,-94.6189,"Tenaska Gateway Partners, Ltd. (Owner),Tenaska Gateway Partners, Ltd. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners",,,"2001-04-30","Operating",2405,"STG1 (390), GTG3 (183.2)"
"TX","Rio Nogales Power Project, LP",55137,"CTG-1",,2018,"ARP, CSOSG2",6,,"Guadalupe County","TX187","187","Electric Utility",29.5932,-97.9724,"City Public Service (Owner),City Public Service (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2002-04-01","Operating",2105,"STG1 (373.2), CTG1 (175)"
"TX","Rio Nogales Power Project, LP",55137,"CTG-2",,2018,"ARP, CSOSG2",6,,"Guadalupe County","TX187","187","Electric Utility",29.5932,-97.9724,"City Public Service (Owner),City Public Service (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2002-04-01","Operating",2105,"STG1 (373.2), CTG2 (175)"
"TX","Rio Nogales Power Project, LP",55137,"CTG-3",,2018,"ARP, CSOSG2",6,,"Guadalupe County","TX187","187","Electric Utility",29.5932,-97.9724,"City Public Service (Owner),City Public Service (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2002-04-01","Operating",2105,"CTG3 (175), STG1 (373.2)"
"TX","Wolf Hollow Generating Station",55139,"CTG1",,2018,"ARP, CSOSG2",6,"ERCOT","Hood County","TX221","221","Electric Utility",32.3347,-97.7344,"Wolf Hollow I Power, LLC (Owner),Wolf Hollow I Power, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2003-04-27","Operating",3055.6,"CTG1 (264.8), ST (280)"
"TX","Wolf Hollow Generating Station",55139,"CTG2",,2018,"ARP, CSOSG2",6,"ERCOT","Hood County","TX221","221","Electric Utility",32.3347,-97.7344,"Wolf Hollow I Power, LLC (Owner),Wolf Hollow I Power, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2003-04-29","Operating",3055.6,"ST (280), CTG2 (264.8)"
"TX","Hays Energy Facility",55144,"STK1",,2018,"ARP, CSOSG2",6,,"Hays County","TX209","209","Electric Utility",29.7806,-97.9894,"Hays Energy, LLC (Owner),Hays Energy, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-06-15","Operating",2140,"U1 (300)"
"TX","Hays Energy Facility",55144,"STK2",,2018,"ARP, CSOSG2",6,,"Hays County","TX209","209","Electric Utility",29.7806,-97.9894,"Hays Energy, LLC (Owner),Hays Energy, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-06-15","Operating",2140,"U2 (300)"
"TX","Hays Energy Facility",55144,"STK3",,2018,"ARP, CSOSG2",6,,"Hays County","TX209","209","Electric Utility",29.7806,-97.9894,"Hays Energy, LLC (Owner),Hays Energy, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-07-01","Operating",2140,"U3 (300)"
"TX","Hays Energy Facility",55144,"STK4",,2018,"ARP, CSOSG2",6,,"Hays County","TX209","209","Electric Utility",29.7806,-97.9894,"Hays Energy, LLC (Owner),Hays Energy, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-07-01","Operating",2140,"U4 (300)"
"TX","Guadalupe Generating Station",55153,"CTG-1",,2018,"ARP, CSOSG2",6,"ERCOT","Guadalupe County","TX187","187","Cogeneration",29.6237,-98.1395,"Guadalupe Power Partners, LP (Owner),NAES Corporation (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2000-12-20","Operating",2225,"CTG1 (184.6), STG1 (201.9)"
"TX","Guadalupe Generating Station",55153,"CTG-2",,2018,"ARP, CSOSG2",6,"ERCOT","Guadalupe County","TX187","187","Cogeneration",29.6237,-98.1395,"Guadalupe Power Partners, LP (Owner),NAES Corporation (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2000-12-20","Operating",2225,"STG1 (201.9), CTG2 (184.6)"
"TX","Guadalupe Generating Station",55153,"CTG-3",,2018,"ARP, CSOSG2",6,"ERCOT","Guadalupe County","TX187","187","Cogeneration",29.6237,-98.1395,"Guadalupe Power Partners, LP (Owner),NAES Corporation (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2000-12-20","Operating",2225,"STG2 (201.9), CTG3 (184.6)"
"TX","Guadalupe Generating Station",55153,"CTG-4",,2018,"ARP, CSOSG2",6,"ERCOT","Guadalupe County","TX187","187","Cogeneration",29.6237,-98.1395,"Guadalupe Power Partners, LP (Owner),NAES Corporation (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2000-12-20","Operating",2225,"STG2 (201.9), CTG4 (184.6)"
"TX","Lost Pines 1",55154,"1",,2018,"ARP, CSOSG2",6,,"Bastrop County","TX021","021","Electric Utility",30.1478,-97.27,"GenTex Power Corporation (Owner),Lower Colorado River Authority (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-03-13","Operating",1990,"CTA (195.5), ST (204)"
"TX","Lost Pines 1",55154,"2",,2018,"ARP, CSOSG2",6,,"Bastrop County","TX021","021","Electric Utility",30.1478,-97.27,"GenTex Power Corporation (Owner),Lower Colorado River Authority (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-03-13","Operating",1990,"ST (204), CTB (195.5)"
"TX","Bastrop Clean Energy Center",55168,"CTG-1A",,2018,"ARP, CSOSG2",6,,"Bastrop County","TX021","021","Electric Utility",30.1458,-97.55,"Bastrop Energy Partners, LP (Owner),NAES Corporation (Operator) (Ended Mar 23, 2018),Bastrop Energy Partners, LP (Operator) (Started Mar 23, 2018)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2002-03-31","Operating",2450,"0003 (242.3), 0001 (188.3)"
"TX","Bastrop Clean Energy Center",55168,"CTG-1B",,2018,"ARP, CSOSG2",6,,"Bastrop County","TX021","021","Electric Utility",30.1458,-97.55,"Bastrop Energy Partners, LP (Owner),NAES Corporation (Operator) (Ended Mar 23, 2018),Bastrop Energy Partners, LP (Operator) (Started Mar 23, 2018)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2002-01-01","Operating",2450,"0002 (188.3), 0003 (242.3)"
"TX","Bosque County Power Plant",55172,"GT-1",,2018,"ARP, CSOSG2",6,,"Bosque County","TX035","035","Electric Utility",31.8594,-97.3586,"Calpine Bosque Energy Center, LLC (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction,Dry Low NOx Burners",,,"2000-06-01","Operating",2136,"GT-1 (154), ST-5 (250)"
"TX","Bosque County Power Plant",55172,"GT-2",,2018,"ARP, CSOSG2",6,,"Bosque County","TX035","035","Electric Utility",31.8594,-97.3586,"Calpine Bosque Energy Center, LLC (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction,Dry Low NOx Burners",,,"2000-06-01","Operating",2136,"ST-5 (250), GT-2 (154)"
